,name,objid,date,ra,dec,dist,type,subtype,mapp,mabs,importance
6,NOAA 6 [P],1979-057A,1979-01-01,46.73650515370563,1.2374903877085788,4.781659701951938e-05,Satellite,monitoring,25.0,25.0,0
6,NOVA I [?],1981-044A,1981-01-01,101.21369655904917,1.5500665433071055,5.048992653293927e-05,Satellite,navigation,25.0,25.0,0
6,OPS 5712 (P/L 153),1967-053H,1967-01-01,338.63725827115667,-0.49338185191630973,4.866088439635147e-05,Satellite,radar,25.0,25.0,0
6,ORBCOMM FM12 [+],1997-084D,1997-01-01,12.31787596847702,0.13859014197736738,4.771422531501664e-05,Satellite,communication,25.0,25.0,0
6,RADUGA 7 [-],1980-081A,1980-01-01,204.78822512677272,-0.07194524960601412,0.000282008247388561,Satellite,communication,25.0,25.0,0
6,SAUDICOMSAT 6,2007-012E,2007-01-01,271.49489338317085,-1.7107924196034605,4.729782768855379e-05,Satellite,communication,25.0,25.0,0
6,SEEDS II (CO-66),2008-021J,2008-01-01,342.65422859787816,-0.5448795134179938,4.655868475317402e-05,Satellite,cubesat,25.0,25.0,0
6,XMM-NEWTON,1999-066A,1999-01-01,210.0752017780089,-0.49521828700452253,0.000616089110277856,Satellite,scientific,25.0,25.0,0
7,APRIZESAT 4,2009-041D,2009-01-01,98.11729012811813,1.6963035388698293,4.6890071026744944e-05,Satellite,scientific,25.0,25.0,0
7,BEIDOU IGSO 5,2011-073A,2011-01-01,197.09384639076632,-0.18746627091493612,0.0002832299595042344,Satellite,navigation,25.0,25.0,0
7,COSMOS 2251 DEB,1993-036L,1993-01-01,334.59945203151034,-0.6744392509382707,4.726153658203671e-05,Satellite,debris,25.0,25.0,0
7,COSMOS 2454 [-],2009-039A,2009-01-01,63.02705947641205,1.2546793780303493,4.879924582550865e-05,Satellite,navigation,25.0,25.0,0
7,COSMOS 2457 (733),2009-070B,2009-01-01,7.302705313405879,0.0829911144775418,0.0001704003719163653,Satellite,navigation,25.0,25.0,0
7,DMC3-FM1,2015-032A,2015-01-01,56.164730266824314,1.3247409151542233,4.6922563923591975e-05,Satellite,monitoring,25.0,25.0,0
7,FENGYUN 1C DEB,1999-025AE,1999-01-01,212.73963646134226,-0.7832740982991484,5.858039565290094e-05,Satellite,debris,25.0,25.0,0
7,FLOCK 2E-4,1998-067JH,1998-01-01,332.23582827555225,-0.4598473646606425,4.4409910146112394e-05,Satellite,station,25.0,25.0,0
7,GALAXY 11 (G-11),1999-071A,1999-01-01,16.708316291971194,0.00040983181776295787,0.00028183323043313324,Satellite,communication,25.0,25.0,0
7,GLOBALSTAR M008 [-],1998-023D,1998-01-01,301.2664326376142,-0.7791590792838883,5.2815497045511366e-05,Satellite,communication,25.0,25.0,0
7,GOES 8 [-],1994-022A,1994-01-01,336.3169605069279,-0.08400972485981814,0.0002841995868189271,Satellite,monitoring,25.0,25.0,0
7,GORIZONT 8 [-],1983-118A,1983-01-01,162.3991792125359,0.10202870012328323,0.0002862647435453653,Satellite,communication,25.0,25.0,0
7,GPS BIIR-9  (PRN 21),2003-010A,2003-01-01,183.5974097908396,-0.0339493589163148,0.00018192116516709735,Satellite,navigation,25.0,25.0,0
7,IRIDIUM 16 [-],1997-030F,1997-01-01,80.3388163072396,1.46356333664231,4.777301115480336e-05,Satellite,communication,25.0,25.0,0
7,IRIDIUM 33 DEB,1997-051T,1997-01-01,202.32521133319057,-0.5017888722440953,4.786921798404256e-05,Satellite,debris,25.0,25.0,0
7,MAROC-TUBSAT,2001-056D,2001-01-01,79.35186996006618,1.6832688207917312,4.928780384009228e-05,Satellite,monitoring,25.0,25.0,0
7,MOLNIYA 2-17,1977-010A,1977-01-01,216.76474266651894,-0.5897443145417336,0.000228754037657499,Satellite,communication,25.0,25.0,0
7,NOAA 7 [-],1981-059A,1981-01-01,54.777283113833974,1.399134277649937,4.818197780770964e-05,Satellite,monitoring,25.0,25.0,0
7,NOVA 3 [?],1984-110A,1984-01-01,204.42255724810428,-0.6254388755056973,5.0628343449638436e-05,Satellite,navigation,25.0,25.0,0
7,ORBCOMM FM09 [+],1997-084E,1997-01-01,75.19054927360449,0.7516239131359849,4.772752813218579e-05,Satellite,communication,25.0,25.0,0
7,RADUGA 8 [-],1981-027A,1981-01-01,328.16296998287316,-0.13660963059386613,0.0002799470869520047,Satellite,communication,25.0,25.0,0
7,SAUDICOMSAT 5,2007-012H,2007-01-01,321.1466013273324,-1.0790563499663968,4.702571639390661e-05,Satellite,communication,25.0,25.0,0
7,SERT 2,1970-009A,1970-01-01,67.28938645072243,1.5690938582429939,4.9582574456773675e-05,Satellite,visual,25.0,25.0,0
7,SURCAL 150B,1967-053J,1967-01-01,151.62050893014495,0.6067230946919254,4.7268333169425556e-05,Satellite,radar,25.0,25.0,0
7,SWISSCUBE,2009-051B,2009-01-01,55.56891395219645,1.3561855688340605,4.732932922866885e-05,Satellite,cubesat,25.0,25.0,0
8,APRIZESAT 3,2009-041F,2009-01-01,161.60945948213816,0.5749217962639156,4.699587053889631e-05,Satellite,scientific,25.0,25.0,0
8,BEESAT,2009-051C,2009-01-01,250.86944325644154,-1.5868742592303073,4.736160278925351e-05,Satellite,cubesat,25.0,25.0,0
8,CLUSTER II-FM6 (SALSA),2000-041A,2000-01-01,177.13475003028026,0.34634481479460166,0.0006812019175408967,Satellite,scientific,25.0,25.0,0
8,COSMOS 2251 DEB,1993-036M,1993-01-01,268.35351645077907,-1.2897037368429152,4.7826221267249e-05,Satellite,debris,25.0,25.0,0
8,COSMOS 2458 (734),2009-070C,2009-01-01,105.09886014088333,1.0953461223400163,0.00017051826196834403,Satellite,navigation,25.0,25.0,0
8,COSMOS 2463 [+],2010-017A,2010-01-01,101.61086509744986,1.4400218842275596,4.928583022879972e-05,Satellite,navigation,25.0,25.0,0
8,DMC3-FM2,2015-032B,2015-01-01,197.6647859783366,-0.36274963700563795,4.704403854937696e-05,Satellite,monitoring,25.0,25.0,0
8,FENGYUN 1C DEB,1999-025AF,1999-01-01,47.900948979918276,1.1535944021074112,4.940232281383628e-05,Satellite,debris,25.0,25.0,0
8,FLOCK 2E-5,1998-067JN,1998-01-01,315.3896220808718,-0.666860512777212,4.488759557179128e-05,Satellite,station,25.0,25.0,0
8,GLOBALSTAR M023 [-],1999-004A,1999-01-01,349.0911678358517,-0.24388349643413954,5.2034544124054736e-05,Satellite,communication,25.0,25.0,0
8,GOES 9 [-],1995-025A,1995-01-01,256.0074874385972,-0.1888574574230686,0.0002846631880054173,Satellite,monitoring,25.0,25.0,0
8,GORIZONT 9 [-],1984-041A,1984-01-01,332.4720996675628,-0.13336945326947552,0.00028178291336177527,Satellite,communication,25.0,25.0,0
8,GPS BIIR-10 (PRN 22),2003-058A,2003-01-01,14.538090793149848,0.1917314113874365,0.00017621157940793722,Satellite,navigation,25.0,25.0,0
8,INMARSAT 3-F1,1996-020A,1996-01-01,214.01383747652773,-0.04218728702268859,0.00028200178954587604,Satellite,communication,25.0,25.0,0
8,IRIDIUM 33 DEB,1997-051W,1997-01-01,51.463713397904186,1.1318292244735704,4.79920952133816e-05,Satellite,debris,25.0,25.0,0
8,IRIDIUM 911 [-],1997-030G,1997-01-01,358.7076166962336,-0.1469079522977322,4.7529905785901964e-05,Satellite,communication,25.0,25.0,0
8,MOLNIYA 1-36,1977-021A,1977-01-01,315.32782314237477,-0.7918486586232597,5.731445498111399e-05,Satellite,communication,25.0,25.0,0
8,NOAA 8 [-],1983-022A,1983-01-01,192.960082098615,-0.36417963981416734,4.803339623284419e-05,Satellite,monitoring,25.0,25.0,0
8,ORBCOMM FM05 [+],1997-084F,1997-01-01,116.65934996035662,0.7147763486913754,4.773932781702239e-05,Satellite,communication,25.0,25.0,0
8,OSCAR 30 [?],1985-066A,1985-01-01,271.5829582707748,-1.5730256404938119,5.0187883517104576e-05,Satellite,navigation,25.0,25.0,0
8,PCSAT (NO-44),2001-043C,2001-01-01,45.281918177649736,0.7885852337507048,4.7894085878529744e-05,Satellite,communication,25.0,25.0,0
8,RADUGA 9 [-],1981-069A,1981-01-01,189.0622787261267,-0.01336247885569669,0.0002817943168596772,Satellite,communication,25.0,25.0,0
8,RIGIDSPHERE 2 (LCS 4),1971-067E,1971-01-01,182.4127624696551,-0.01890666133857525,4.814982605956134e-05,Satellite,radar,25.0,25.0,0
8,SAUDICOMSAT 3,2007-012J,2007-01-01,80.57044146256382,1.6838997954089985,4.710841802208366e-05,Satellite,communication,25.0,25.0,0
8,SIRIUS-1,2000-035A,2000-01-01,230.1808175299785,-0.7507783714643436,0.00020827431473881362,Satellite,communication,25.0,25.0,0
8,SL-3 R/B,1970-113B,1970-01-01,340.92142366614047,-0.5000451628173251,4.5642296409563135e-05,Satellite,visual,25.0,25.0,0
8,TDRS 8,2000-034A,2000-01-01,221.68118124327063,-0.09000915259374659,0.00028209588457875817,Satellite,monitoring,25.0,25.0,0
9,ASTRA 1F,1996-021A,1996-01-01,264.1583046668292,-0.0006728905013811119,0.0002818800516497583,Satellite,communication,25.0,25.0,0
9,BEIDOU M3,2012-018A,2012-01-01,314.2098486962497,-0.7150593032007901,0.0001862374162078558,Satellite,navigation,25.0,25.0,0
9,CLUSTER II-FM7 (SAMBA),2000-041B,2000-01-01,279.3794705341787,-2.2649364127451297,0.00036402446489149537,Satellite,scientific,25.0,25.0,0
9,COSMOS 2251 DEB,1993-036N,1993-01-01,96.77748097700405,1.2913812232117061,4.72896937947247e-05,Satellite,debris,25.0,25.0,0
9,COSMOS 2459 (731),2010-007A,2010-01-01,325.098287608407,-0.6705891312234337,0.00017015177512792984,Satellite,navigation,25.0,25.0,0
9,DMC3-FM3,2015-032C,2015-01-01,88.69971967156813,1.6989068925943205,4.696399232634801e-05,Satellite,monitoring,25.0,25.0,0
9,FENGYUN 1C DEB,1999-025AL,1999-01-01,27.351337388383694,0.6832778995799319,4.7539829311439325e-05,Satellite,debris,25.0,25.0,0
9,FLOCK 2E-7,1998-067JP,1998-01-01,95.85292123376408,0.8998187129406645,4.467189768458967e-05,Satellite,station,25.0,25.0,0
9,GLOBALSTAR M040 [-],1999-004B,1999-01-01,77.58781529336389,0.8671882087227485,5.209454028739485e-05,Satellite,communication,25.0,25.0,0
9,GOES 10 [-],1997-019A,1997-01-01,111.42428956062741,0.15664789290222808,0.00028426131125639556,Satellite,monitoring,25.0,25.0,0
9,GORIZONT 10 [-],1984-078A,1984-01-01,153.73919014363744,0.12932004050396576,0.0002820821144365599,Satellite,communication,25.0,25.0,0
9,GPS BIIR-11 (PRN 19),2004-009A,2004-01-01,98.56390474559267,0.9702362274187872,0.0001777314598929897,Satellite,navigation,25.0,25.0,0
9,INTELSAT 9 (IS-9),2000-043A,2000-01-01,318.14782661896555,-0.047899206716039894,0.00028179835756306476,Satellite,communication,25.0,25.0,0
9,IRIDIUM 15 [+],1997-034A,1997-01-01,94.1628606300292,1.5081312387984012,4.773576953205826e-05,Satellite,communication,25.0,25.0,0
9,IRIDIUM 33 DEB,1997-051X,1997-01-01,211.4232970406158,-0.7525839405081801,4.7207244856012463e-05,Satellite,debris,25.0,25.0,0
9,IRS-P6 (RESOURCESAT-1),2003-046A,2003-01-01,292.965643045314,-1.609606444190637,4.7737092918902214e-05,Satellite,monitoring,25.0,25.0,0
9,ITUPSAT 1,2009-051E,2009-01-01,344.1125251856118,-0.5723848541097378,4.733421329067865e-05,Satellite,cubesat,25.0,25.0,0
9,MOLNIYA 3-7,1977-032A,1977-01-01,161.98808157605296,0.3805483961790768,0.0002416981900657224,Satellite,communication,25.0,25.0,0
9,NOAA 9 [P],1984-123A,1984-01-01,354.1882079307291,-0.361156637115059,4.8176186338122084e-05,Satellite,monitoring,25.0,25.0,0
9,ORBCOMM FM06 [+],1997-084G,1997-01-01,75.89224496226593,0.7542003409647545,4.772972622123536e-05,Satellite,communication,25.0,25.0,0
9,OSCAR 24 [?],1985-066B,1985-01-01,176.5102976904148,0.11826097303349944,5.10008016851293e-05,Satellite,navigation,25.0,25.0,0
9,PROBA-2,2009-059B,2009-01-01,73.73485551456227,1.6052633121779125,4.7394721209738015e-05,Satellite,scientific,25.0,25.0,0
9,RADUGA 10 [-],1981-102A,1981-01-01,8.794221678146087,0.012298523325048827,0.00028178715071047316,Satellite,communication,25.0,25.0,0
9,SAUDICOMSAT 4,2007-012L,2007-01-01,143.43594843795387,1.0228993040569672,4.752374132967841e-05,Satellite,communication,25.0,25.0,0
9,SL-3 R/B,1971-028B,1971-01-01,62.23455322584579,1.2061501501584693,4.6013520394038416e-05,Satellite,visual,25.0,25.0,0
9,TIMED,2001-055B,2001-01-01,83.25859515856538,1.2737479686069864,4.6673155770274126e-05,Satellite,monitoring,25.0,25.0,0
10,APRIZESAT 5,2011-044E,2011-01-01,247.38084553981142,-1.539549344216444,4.7086414241608845e-05,Satellite,scientific,25.0,25.0,0
10,ASTEX 1,1971-089A,1971-01-01,320.0238900408844,-1.14308910220584,4.748764623506846e-05,Satellite,visual,25.0,25.0,0
10,BEIDOU M4,2012-018B,2012-01-01,308.727891760072,-0.7754148830021986,0.00018625283528385785,Satellite,navigation,25.0,25.0,0
10,CLUSTER II-FM5 (RUMBA),2000-045A,2000-01-01,99.66601058222656,2.3262137165135957,0.00038303758089162807,Satellite,scientific,25.0,25.0,0
10,COSMOS 2251 DEB,1993-036P,1993-01-01,105.90571125038875,1.267138353444922,4.801159177108641e-05,Satellite,debris,25.0,25.0,0
10,COSMOS 2461 (735),2010-007B,2010-01-01,309.92236964259314,-0.8896974011246049,0.00017045809403279055,Satellite,navigation,25.0,25.0,0
10,FENGYUN 1C DEB,1999-025AN,1999-01-01,13.546258550021578,0.23839802743738314,4.9046958856869905e-05,Satellite,debris,25.0,25.0,0
10,FLOCK 2E-5,1998-067JR,1998-01-01,70.89110065776286,0.8335411544629168,4.4917393832566436e-05,Satellite,station,25.0,25.0,0
10,GLOBALSTAR M036 [-],1999-004C,1999-01-01,325.82176475637766,-0.5289089097828701,5.4234554479416764e-05,Satellite,communication,25.0,25.0,0
10,GOES 11 [-],2000-022A,2000-01-01,129.70306773789193,0.07457533610698439,0.00028427063687230987,Satellite,monitoring,25.0,25.0,0
10,GORIZONT 11 [-],1985-007A,1985-01-01,265.0179721226199,-0.23947806075854103,0.00028205500569508445,Satellite,communication,25.0,25.0,0
10,GPS BIIR-12 (PRN 23),2004-023A,2004-01-01,162.45027783314063,0.3414974366461191,0.00017949304637965416,Satellite,navigation,25.0,25.0,0
10,INTELSAT 12 (IS-12),2000-068A,2000-01-01,278.7744832800254,-0.017628194085520653,0.00028184730176525016,Satellite,communication,25.0,25.0,0
10,IRIDIUM 17 [-],1997-034B,1997-01-01,353.7508969384771,-0.2893135759003373,4.778103152404181e-05,Satellite,communication,25.0,25.0,0
10,IRIDIUM 33 DEB,1997-051Y,1997-01-01,338.829216008328,-0.6351337460987786,4.723287655744032e-05,Satellite,debris,25.0,25.0,0
10,M-CUBED & EXP-1 PRIME,2011-061F,2011-01-01,29.34513046131641,0.8435448088935578,4.560579095687562e-05,Satellite,cubesat,25.0,25.0,0
10,MOLNIYA 3-8,1977-105A,1977-01-01,215.3433460100606,-0.5643395515008518,0.00023974988136124485,Satellite,communication,25.0,25.0,0
10,MSAT M1,1996-022A,1996-01-01,192.57121687441744,-0.028854517346913015,0.00028201825860857307,Satellite,communication,25.0,25.0,0
10,NOAA 10 [-],1986-073A,1986-01-01,230.55040514611355,-1.3073770690941833,4.8008948665585275e-05,Satellite,monitoring,25.0,25.0,0
10,ORBCOMM FM07 [+],1997-084H,1997-01-01,273.82739098574297,-0.7853517361991478,4.7734683072823504e-05,Satellite,communication,25.0,25.0,0
10,POLAR BEAR [?],1986-088A,1986-01-01,142.44752897293958,1.0668251967571052,4.934627735531845e-05,Satellite,navigation,25.0,25.0,0
10,RADUGA 11 [-],1982-113A,1982-01-01,230.16133979319216,-0.17771840586559073,0.00028761779291837765,Satellite,communication,25.0,25.0,0
10,SHIYAN 1 (SY-1),2004-012A,2004-01-01,204.8130027857471,-0.7105885713298326,4.6487162219195424e-05,Satellite,monitoring,25.0,25.0,0
10,TDRS 9,2002-011A,2002-01-01,268.63192229560434,-0.10039872181408145,0.0002819339758390572,Satellite,monitoring,25.0,25.0,0
11,APRIZESAT 6,2011-044F,2011-01-01,270.20163945162943,-1.7133970618092644,4.701679668537279e-05,Satellite,scientific,25.0,25.0,0
11,BEIDOU M6,2012-050B,2012-01-01,226.39684610602274,-0.659460127356985,0.00018683584075527632,Satellite,navigation,25.0,25.0,0
11,CLUSTER II-FM8 (TANGO),2000-045B,2000-01-01,169.5293234577234,0.6423292330350133,0.0006650164332773091,Satellite,scientific,25.0,25.0,0
11,COSMOS 2251 DEB,1993-036R,1993-01-01,101.46004713945774,1.2759440533564619,4.977969763998161e-05,Satellite,debris,25.0,25.0,0
11,COSMOS 2460 (732),2010-007C,2010-01-01,26.75861813184882,0.49737502356404384,0.00017046826027291998,Satellite,navigation,25.0,25.0,0
11,FENGYUN 1C DEB,1999-025AQ,1999-01-01,191.958337402504,-0.3188127429595586,4.861349190435393e-05,Satellite,debris,25.0,25.0,0
11,FLOCK 2E-6,1998-067JS,1998-01-01,76.12725838384652,0.8621260826741355,4.473099744530674e-05,Satellite,station,25.0,25.0,0
11,FORMOSAT-2 (ROCSAT 2),2004-018A,2004-01-01,92.22928750685078,1.7251378307262315,4.859231740974794e-05,Satellite,monitoring,25.0,25.0,0
11,GLOBALSTAR M038 [-],1999-004D,1999-01-01,71.8768025352719,0.843175840669759,5.291881145409724e-05,Satellite,communication,25.0,25.0,0
11,GOES 12 [-],2001-031A,2001-01-01,133.7143572727555,0.08687672975795635,0.0002842081246069807,Satellite,monitoring,25.0,25.0,0
11,GORIZONT 12 [-],1986-044A,1986-01-01,350.41499352096633,-0.06728119708792066,0.0002818147920664899,Satellite,communication,25.0,25.0,0
11,GPS BIIR-13 (PRN 02),2004-045A,2004-01-01,90.51383662326093,0.9491242921683971,0.0001771877197858359,Satellite,navigation,25.0,25.0,0
11,INMARSAT 3-F2,1996-053A,1996-01-01,171.34526418369214,0.009490323628825398,0.00028206838107110854,Satellite,communication,25.0,25.0,0
11,INTELSAT 1R (IS-1R),2000-072A,2000-01-01,35.33139076969728,0.008012752567676062,0.0002818198568860389,Satellite,communication,25.0,25.0,0
11,IRIDIUM 33 DEB,1997-051AB,1997-01-01,251.5852857150757,-1.4222862154422848,4.6549533176830815e-05,Satellite,debris,25.0,25.0,0
11,IRIDIUM 920 [-],1997-034C,1997-01-01,266.83370986050045,-1.4941825417467123,4.7725904720795664e-05,Satellite,communication,25.0,25.0,0
11,MOLNIYA 1-40,1978-055A,1978-01-01,208.6057504726464,-0.4449741429310279,0.00026658068641392156,Satellite,communication,25.0,25.0,0
11,NOAA 11 [-],1988-089A,1988-01-01,334.26160750724307,-0.7962711943119813,4.820999341151737e-05,Satellite,monitoring,25.0,25.0,0
11,ORBCOMM FM03 [-],1998-007B,1998-01-01,95.42240703479834,1.880083611948116,4.794625988778639e-05,Satellite,communication,25.0,25.0,0
11,OSCAR 27 [?],1987-080A,1987-01-01,50.86546321807681,1.1123549532847117,4.954868810125291e-05,Satellite,navigation,25.0,25.0,0
11,RADUGA 12 [-],1983-028A,1983-01-01,256.09352806907503,-0.2264273532233859,0.00028194033711458955,Satellite,communication,25.0,25.0,0
11,SL-8 R/B,1971-119B,1971-01-01,0.9377332088467166,-0.0005762418395389795,4.517309225785634e-05,Satellite,visual,25.0,25.0,0
11,STRAND-1,2013-009E,2013-01-01,3.995688075846683,-0.01647880876904404,4.777729939584906e-05,Satellite,cubesat,25.0,25.0,0
12,AISSAT 1,2010-035C,2010-01-01,208.27917525179745,-0.7296936526133886,4.675925366894715e-05,Satellite,communication,25.0,25.0,0
12,AIST-2,2013-015D,2013-01-01,113.75638218472953,1.0638824335954122,4.637230562350082e-05,Satellite,cubesat,25.0,25.0,0
12,AMC-1 (GE-1),1996-054A,1996-01-01,113.6925817369279,0.03377429442438167,0.000281877228654148,Satellite,communication,25.0,25.0,0
12,AURA,2004-026A,2004-01-01,250.80314042912417,-1.5482594666448097,4.7334848870179435e-05,Satellite,monitoring,25.0,25.0,0
12,COSMOS 2251 DEB,1993-036T,1993-01-01,34.07179853533792,0.7236399064356944,4.721558188401299e-05,Satellite,debris,25.0,25.0,0
12,COSMOS 2464 (736),2010-041C,2010-01-01,19.234748414155995,0.2741357361084753,0.00017009228817370728,Satellite,navigation,25.0,25.0,0
12,COSMOS 482 DESCENT CRAFT,1972-023E,1972-01-01,41.2876111740077,0.5973021612816847,4.52477106047273e-05,Satellite,visual,25.0,25.0,0
12,FENGYUN 1C DEB,1999-025AR,1999-01-01,74.22874386466609,1.6491902177869342,4.796671329275453e-05,Satellite,debris,25.0,25.0,0
12,FLOCK 2E-8,1998-067JT,1998-01-01,196.5611158348405,-0.21282139823674456,4.465365128573796e-05,Satellite,station,25.0,25.0,0
12,GLOBALSTAR M022 [-],1999-012A,1999-01-01,332.5925300456919,-0.5023232152835083,5.378795574136396e-05,Satellite,communication,25.0,25.0,0
12,GORIZONT 13 [-],1986-090A,1986-01-01,81.23435188723172,0.2668289283616808,0.00028849789839937873,Satellite,communication,25.0,25.0,0
12,GPS BIIRM-1 (PRN 17),2005-038A,2005-01-01,128.19691895270248,0.77803195237852,0.00017875129631887788,Satellite,navigation,25.0,25.0,0
12,INTELSAT 10 (IS-10),2001-019A,2001-01-01,60.086554538333594,0.030401443408787535,0.0002818095526246559,Satellite,communication,25.0,25.0,0
12,IRIDIUM 18 [+],1997-034D,1997-01-01,185.57512533903449,-0.01915201522956723,4.774319314799064e-05,Satellite,communication,25.0,25.0,0
12,IRIDIUM 33 DEB,1997-051AC,1997-01-01,101.94230204988376,1.4885099782522668,4.7722839310732387e-05,Satellite,debris,25.0,25.0,0
12,MOLNIYA 3-10,1978-095A,1978-01-01,162.97131323100845,0.4116157610912624,0.0001542928043389083,Satellite,communication,25.0,25.0,0
12,MOZHAYETS 4 (RS-22),2003-042A,2003-01-01,254.4961411303446,-1.617591902519546,4.714927080373183e-05,Satellite,communication,25.0,25.0,0
12,NOAA 12 [-],1991-032A,1991-01-01,267.7246388767916,-1.71655987512718,4.802895627867116e-05,Satellite,monitoring,25.0,25.0,0
12,ODIN,2001-007A,2001-01-01,270.92213945229537,-1.7033992090290513,4.62754920632695e-05,Satellite,scientific,25.0,25.0,0
12,ORBCOMM FM04 [+],1998-007C,1998-01-01,227.84611750965945,-1.3677256326468552,4.809906810324694e-05,Satellite,communication,25.0,25.0,0
12,OSCAR 29 [?],1987-080B,1987-01-01,122.40926294964964,1.4121679289573827,5.016639720291699e-05,Satellite,navigation,25.0,25.0,0
12,RADUGA 13 [-],1983-088A,1983-01-01,138.73811406351973,0.18866531935997527,0.0002861810700493569,Satellite,communication,25.0,25.0,0
